id,title,artist,favorite,latitude,longitude,date
63261576,One Kiss,Calvin Harris & Dua Lipa,false,0.0,0.0,07/17/2019 23:29:17
62268979,Boys Like You,Who Is Fancy,false,0.0,0.0,07/17/2019 23:12:44
61936794,If You Leave,Orchestral Manoeuvres In The Dark,false,0.0,0.0,07/17/2019 23:07:12
61646662,All I Am,Jess Glynne,false,0.0,0.0,07/17/2019 23:02:22
60904896,Apologize (feat. OneRepublic),Timbaland,false,0.0,0.0,07/17/2019 22:50:00
60603097,Light On,Maggie Rogers,false,0.0,0.0,07/17/2019 22:44:58
60156653,99 Times,Kate Voegele,false,0.0,0.0,07/17/2019 22:37:32
59647157,To the Moon & Back,Savage Garden,false,0.0,0.0,07/17/2019 22:29:02
59341152,Broken & Beautiful,Kelly Clarkson,false,0.0,0.0,07/17/2019 22:23:56
59024085,Anything Could Happen,Ellie Goulding,false,0.0,0.0,07/17/2019 22:18:39
58801620,Brand New,Ben Rector,false,0.0,0.0,07/17/2019 22:14:57
58342386,Don't Matter Now,George Ezra,false,0.0,0.0,07/17/2019 22:07:18
58176711,Faith (Remastered),George Michael,false,0.0,0.0,07/17/2019 22:04:32
57681317,Larger Than Life,Backstreet Boys,false,0.0,0.0,07/17/2019 21:56:17
57215657,Growing Pains,Alessia Cara,false,0.0,0.0,07/17/2019 21:48:31
56956059,Everything You Want,Vertical Horizon,false,0.0,0.0,07/17/2019 21:44:11
55600785,Everything,Alanis Morissette,false,0.0,0.0,07/17/2019 21:21:36
55140694,Best Shot,Jimmie Allen,false,0.0,0.0,07/17/2019 21:13:56
54899972,Cheyenne,Jason Derulo,false,0.0,0.0,07/17/2019 21:09:55
54709362,Heart Of Glass,Blondie,false,0.0,0.0,07/17/2019 21:06:45
54411165,Move Along,The All-American Rejects,false,0.0,0.0,07/17/2019 21:01:46
53664289,Only You,Little Mix,false,0.0,0.0,07/17/2019 20:49:20
53009531,"1, 2, 3, 4",Plain White T's,false,0.0,0.0,07/17/2019 20:38:25
52792021,The Reason,Hoobastank,false,0.0,0.0,07/17/2019 20:34:47
52504025,What About Us,P!nk,false,0.0,0.0,07/17/2019 20:29:59
52209149,No Way No,Magic,false,0.0,0.0,07/17/2019 20:25:04
51977701,So Alive,The Goo Goo Dolls,false,0.0,0.0,07/17/2019 20:21:13
51729620,Never Gonna Let You Down,Colbie Caillat,false,0.0,0.0,07/17/2019 20:17:05
50952278,Just Like Paradise,O.A.R.,false,0.0,0.0,07/17/2019 20:04:08
50421260,Collide,James Bay,false,0.0,0.0,07/17/2019 19:55:17
49984782,Believer,Imagine Dragons,false,0.0,0.0,07/17/2019 19:48:00
48970463,Come Clean,Hilary Duff,false,0.0,0.0,07/17/2019 19:31:06
48789482,Wolves,Selena Gomez,false,0.0,0.0,07/17/2019 19:28:05
48480090,Where Is The Love?,The Black Eyed Peas,false,0.0,0.0,07/17/2019 19:22:55
48035724,We Are Young (feat. Janelle Monáe),Fun.,false,0.0,0.0,07/17/2019 19:15:31
47745557,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,false,0.0,0.0,07/17/2019 19:10:41
